participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p07,carrier,1,lakafiaisto,hit,a,168.22,10,m,106.54,1008.25,1685.15,2698.66,80.69,other,0.6153871774976548,-0.24497903132840138
p07,carrier,1,lakafiaisto,hit,a,168.22,20,m,108.07,1030.99,1590.17,2272,80.13,other,0.7026663993384368,-0.5327105208658303
p07,carrier,1,lakafiaisto,hit,a,168.22,30,m,109.5,907.98,1566.13,2447.86,80.69,other,0.23053724020762814,-0.6055370633850952
p07,carrier,1,lakafiaisto,hit,a,168.22,40,m,112.47,845.63,1632.93,2495.1,81.06,other,-0.008770564619669883,-0.4031737921585187
p07,carrier,1,lakafiaisto,hit,a,168.22,50,m,114.32,827.86,1554.53,2364.46,80.59,other,-0.07697424852955088,-0.64067799072384235
p07,carrier,1,lakafiaisto,hit,a,168.22,60,m,116.03,897.67,1517.67,2406.86,79.2,other,0.19096605387612123,-0.752341316732998
p07,carrier,1,lakafiaisto,hit,a,168.22,70,m,NA,1054.54,1243.89,2300.43,79.49,other,0.7930545116669508,-1.5817277897331796
p07,carrier,1,lakafiaisto,hit,a,168.22,80,m,NA,1144.88,1831.08,2776.16,78.63,other,1.1397917544592224,0.19709989337360892
p07,carrier,1,lakafiaisto,hit,a,168.22,90,m,NA,1343.61,2170.96,2744.93,77.26,other,1.9025446021469348,1.2267290643988915
p07,carrier,1,lakafiaisto,hit,a,168.22,100,m,NA,739.72,1516.39,2646.81,75.65,other,-0.4152675912316846,-0.7562189363014113
p07,carrier,1,lakafiaisto,hit,i,103.9,0,m,111.43,293.9,2288.9,2812.04,69.97,other,-1.1921560357052354,-0.10731808801479713
p07,carrier,1,lakafiaisto,hit,i,103.9,10,m,108.15,275.34,2244.15,2832.99,73.33,other,-1.2164982334737058,-0.2107656910545123
p07,carrier,1,lakafiaisto,hit,i,103.9,20,m,107.74,305.59,2251.55,2849.35,75.9,other,-1.176824123425418,-0.19365927178090556
p07,carrier,1,lakafiaisto,hit,i,103.9,30,m,111.16,320.29,2278.66,2868.63,78.28,other,-1.1575444732531919,-0.13098967360422076
p07,carrier,1,lakafiaisto,hit,i,103.9,40,m,111.14,366.72,2258.51,2855.7,79.74,other,-1.096649632607175,-0.17756999095059445
p07,carrier,1,lakafiaisto,hit,i,103.9,50,m,110.94,428.39,2149.29,2808.08,80.91,other,-1.0157669097417894,-0.43005149271590654
p07,carrier,1,lakafiaisto,hit,i,103.9,60,m,110.54,444.82,2076.56,2826.11,81.28,other,-0.99421829393705,-0.5981798540360962
p07,carrier,1,lakafiaisto,hit,i,103.9,70,m,109.91,503.61,1942.27,2801.51,80.81,other,-0.9171128086564267,-0.9086151302864502
p07,carrier,1,lakafiaisto,hit,i,103.9,80,m,109.21,621.61,1834.95,2684.88,80.36,other,-0.7623509909474028,-1.1567044433193492
p07,carrier,1,lakafiaisto,hit,i,103.9,90,m,105.84,731.83,1756.4,2635.16,79.47,other,-0.6177929608805499,-1.3382867722304022
p07,carrier,1,lakafiaisto,hit,i,103.9,100,m,106.17,801.76,1655.13,2620.87,79.82,other,-0.5260769107755326,-1.5723904316679878
p07,carrier,1,lakafuaisto,hit,a,43.15,0,m,107.92,939.16,1842.42,3067.47,78.98,other,0.3502103333033,0.2314531792375222
p07,carrier,1,lakafuaisto,hit,a,43.15,10,m,108.14,939.24,1880.71,3068.82,78.84,other,0.35051738421566875,0.34744853335826487
p07,carrier,1,lakafuaisto,hit,a,43.15,20,m,108.37,1063.67,1923.85,3073.38,78.66,other,0.8280966970410207,0.47813643037494885
p07,carrier,1,lakafuaisto,hit,a,43.15,30,m,108.66,1188.23,1967.01,3077.93,78.42,other,1.3061749675989713,0.6088849151973899
p07,carrier,1,lakafuaisto,hit,a,43.15,40,m,108.96,1234.17,1991.37,3078.21,78.17,other,1.482498954026655,0.6826808626087579
p07,carrier,1,lakafuaisto,hit,a,43.15,50,m,109.15,1243.39,2006.95,3076.48,77.92,other,1.5178865716771393,0.7298787632930408
p07,carrier,1,lakafuaisto,hit,a,43.15,60,m,109.24,1286.93,2006,3086.15,78.11,other,1.684999030733764,0.7270008425196087
p07,carrier,1,lakafuaisto,hit,a,43.15,70,m,109.33,1390.37,1976.22,3115.72,78.68,other,2.082015860426397,0.6367855997482398
p07,carrier,1,lakafuaisto,hit,a,43.15,80,m,109.41,1471.73,1944.94,3129.26,79.3,other,2.39428663830529,0.5420262715451364
p07,carrier,1,lakafuaisto,hit,a,43.15,90,m,109.5,1103.4,1883.21,2816.61,79.86,other,0.98058585639608975,0.3550220090778224
p07,carrier,1,lakafuaisto,hit,a,43.15,100,m,109.57,735.08,1821.48,2503.95,79.97,other,-0.4330765441490649,0.16801774661050836
p07,carrier,1,lakafuaisto,hit,i,50.27,0,m,109.57,735.08,1821.48,2503.95,79.97,other,-0.6135304531894116,-1.1878427497538735
p07,carrier,1,lakafuaisto,hit,i,50.27,10,m,109.65,619.94,1811.3,2445.83,79.64,other,-0.7645412641302338,-1.2113756346464837
p07,carrier,1,lakafuaisto,hit,i,50.27,20,m,109.62,599.78,1819.79,2480.32,78.8,other,-0.7909819272235723,-1.1917494860474405
p07,carrier,1,lakafuaisto,hit,i,50.27,30,m,109.56,543.34,1934.95,2480.51,77.8,other,-0.8650052915582952,-0.9255366152976393
p07,carrier,1,lakafuaisto,hit,i,50.27,40,m,109.55,476.59,2080.43,2470.96,76.78,other,-0.9525506418301373,-0.5892336590916563
p07,carrier,1,lakafuaisto,hit,i,50.27,50,m,NA,821.97,2116.22,2893.57,75.98,other,-0.49957067064079214,-0.5064986934426864
p07,carrier,1,lakafuaisto,hit,i,50.27,60,m,NA,1277.16,2122.8,3431.31,75.15,other,0.09742959887590825,-0.49128785035885697
p07,carrier,1,lakafuaisto,hit,i,50.27,70,m,NA,1385.19,2108.3,3473.49,74.21,other,0.23911535452934773,-0.5248071854220049
p07,carrier,1,lakafuaisto,hit,i,50.27,80,m,NA,1406.74,2088.54,3392.22,73.08,other,0.2673790593736652,-0.5704859482390953
p07,carrier,1,lakafuaisto,hit,i,50.27,90,m,NA,1381.84,2086.56,3369.6,72,other,0.23472169275540494,-0.5750630712339252
p07,carrier,1,lakafuaisto,hit,i,50.27,100,m,NA,1346.15,2088.7,3360.61,71.22,other,0.1879128006025656,-0.5701160797142609
p07,carrier,1,lakafuaisto,hit,u,47.05,0,m,106.08,642.76,2106.5,2996.53,75.2,other,-0.30463942805732835,0.21155680294383014
p07,carrier,1,lakafuaisto,hit,u,47.05,10,m,106.59,678.12,2090.98,3039.39,75.79,other,-0.16406901480621483,0.17842008198014941
p07,carrier,1,lakafuaisto,hit,u,47.05,20,m,106.87,700.41,2060.21,3039.91,76.5,other,-0.07545717907750119,0.1127231165128519
p07,carrier,1,lakafuaisto,hit,u,47.05,30,m,107.03,741.86,2026.92,3031.65,77.23,other,0.0893234665463297,0.04164570408495679
p07,carrier,1,lakafuaisto,hit,u,47.05,40,m,107.21,797.02,1991.83,3017.11,77.62,other,0.3086069505658833,-0.03327488474336561
p07,carrier,1,lakafuaisto,hit,u,47.05,50,m,107.4,851.44,1934.6,3014.41,77.93,other,0.5249486329506572,-0.15546654329693854
p07,carrier,1,lakafuaisto,hit,u,47.05,60,m,107.56,904.98,1851.15,3025.75,78.28,other,0.7377919566346111,-0.33364047141672953
p07,carrier,1,lakafuaisto,hit,u,47.05,70,m,107.67,940.47,1794.9,3038.38,78.63,other,0.8788791728756183,-0.45373973393007
p07,carrier,1,lakafuaisto,hit,u,47.05,80,m,107.77,939.68,1793.3,3053.62,78.94,other,0.8757386008601096,-0.45715589073044977
p07,carrier,1,lakafuaisto,hit,u,47.05,90,m,107.83,939.08,1800.67,3066,79.03,other,0.8733533562913693,-0.4414202184687016
p07,carrier,1,lakafuaisto,hit,u,47.05,100,m,107.92,939.16,1842.42,3067.47,78.98,other,0.8736713889005345,-0.3522798769588
p07,carrier,1,lakagiaisto,hit,a,89.45,0,m,97.78,749.64,1868.75,2007.97,75.6,other,-0.37719327809797515,0.31121702551590164
p07,carrier,1,lakagiaisto,hit,a,89.45,10,m,97.67,675.07,1844.89,2451.76,78.17,other,-0.6634031097895805,0.23893577324844512
p07,carrier,1,lakagiaisto,hit,a,89.45,20,m,97.77,689.45,1725.04,2439.17,79.53,other,-0.60821070829132,-0.1241366527471422
p07,carrier,1,lakagiaisto,hit,a,89.45,30,m,98.01,728.54,1705.69,2349.09,80.02,other,-0.45817795623520036,-0.18275535481651703
p07,carrier,1,lakagiaisto,hit,a,89.45,40,m,98.25,765.78,1727.51,2185.95,80.17,other,-0.31524575652760484,-0.1166540587362193
p07,carrier,1,lakagiaisto,hit,a,89.45,50,m,98.52,881.39,1643.09,2148.48,80.08,other,0.12848119320910595,-0.3723951868342374
p07,carrier,1,lakagiaisto,hit,a,89.45,60,m,NA,959.34,1426.39,2133.63,80.03,other,0.4276639259482861,-1.0288640622054817
p07,carrier,1,lakagiaisto,hit,a,89.45,70,m,NA,978.9,1346.95,2037.38,80.5,other,0.502737874022415,-1.2695188266701412
p07,carrier,1,lakagiaisto,hit,a,89.45,80,m,NA,1152.52,1560.08,1994.03,81.19,other,1.1691151165904257,-0.6238648746264248
p07,carrier,1,lakagiaisto,hit,a,89.45,90,m,NA,1380.28,1456.14,1958.11,81.87,other,2.043289064103904,-0.9387397011427472
p07,carrier,1,lakagiaisto,hit,a,89.45,100,m,NA,1598.36,2203.4,3262.73,82.55,other,2.8803098512207783,1.3250024853358697
p07,carrier,1,lakagiaisto,hit,i,46.17,0,m,NA,1598.36,2203.4,3262.73,82.55,other,0.5186965128431835,-0.30496658097335905
p07,carrier,1,lakagiaisto,hit,i,46.17,10,m,NA,1225.62,2081.18,3224.96,82.6,other,0.029832784598593617,-0.5874999003814935
p07,carrier,1,lakagiaisto,hit,i,46.17,20,m,NA,825.6,1930.43,3147.23,82.46,other,-0.4948097774349976,-0.9359854011242206
p07,carrier,1,lakagiaisto,hit,i,46.17,30,m,NA,986.35,1967.91,3100.56,82.12,other,-0.28397958932715345,-0.8493436991816836
p07,carrier,1,lakagiaisto,hit,i,46.17,40,m,NA,1304.61,2058.27,3062.61,81.61,other,0.13343139460567674,-0.6404604497812668
p07,carrier,1,lakagiaisto,hit,i,46.17,50,m,NA,1559.89,2098.83,3113.94,80.93,other,0.4682415371883859,-0.5466987787356614
p07,carrier,1,lakagiaisto,hit,i,46.17,60,m,NA,1775.68,2108.17,3221.23,80.34,other,0.7512589324716934,-0.5251077035984334
p07,carrier,1,lakagiaisto,hit,i,46.17,70,m,NA,1593.52,2098,3121.29,79.82,other,0.5123486552354576,-0.5486174717082415
p07,carrier,1,lakagiaisto,hit,i,46.17,80,m,NA,922.09,2063.83,2766.53,79.44,other,-0.3682592029371694,-0.6276075185432599
p07,carrier,1,lakagiaisto,hit,i,46.17,90,m,NA,622.04,2058.6,2644.95,78.9,other,-0.7617870283913445,-0.6396975959487954
p07,carrier,1,lakagiaisto,hit,i,46.17,100,m,NA,1265.51,2126.87,3115.78,78.05,other,0.08215014822921211,-0.48187931975837406
p07,carrier,1,lakaguaisto,hit,a,117.45,0,m,97.23,837.42,1891.8,3267.3,75.08,other,-0.040281664501500274,0.3810444716502217
p07,carrier,1,lakaguaisto,hit,a,117.45,10,m,97.54,710.71,1886.17,2706.39,76.59,other,-0.5266119283293575,0.3639890043297786
p07,carrier,1,lakaguaisto,hit,a,117.45,20,m,97.79,731.08,1574.47,2413.1,78.29,other,-0.4484290897674962,-0.5802719483846516
p07,carrier,1,lakaguaisto,hit,a,117.45,30,m,98.14,796.21,1738.38,2609.91,79.42,other,-0.1984512657353885,-0.0837245863075829
p07,carrier,1,lakaguaisto,hit,a,117.45,40,m,99.09,965.32,2047.67,3633.53,79.66,other,0.450615981647841,0.8532355358131936
p07,carrier,1,lakaguaisto,hit,a,117.45,50,m,103.49,1061.68,2116.04,3428.6,79.38,other,0.8204588055958512,1.0603549497916518
p07,carrier,1,lakaguaisto,hit,a,117.45,60,m,107.38,974.93,2104.88,3277.08,79.35,other,0.48750047249612183,1.0265469541795476
p07,carrier,1,lakaguaisto,hit,a,117.45,70,m,110.37,984.62,2140.91,3234.59,80.65,other,0.5246920142567719,1.1356958862498097
p07,carrier,1,lakaguaisto,hit,a,117.45,80,m,111.56,884.53,2268.37,3308.1,82.2,other,0.14053294151957446,1.5218219723357298
p07,carrier,1,lakaguaisto,hit,a,117.45,90,m,112.38,878.98,2031.07,3087.17,82.45,other,0.11923128447400119,0.8029476570353312
p07,carrier,1,lakaguaisto,hit,a,117.45,100,m,114.19,729.16,1181.26,2445.98,80.7,other,-0.4557983116643435,-1.7714585034595345
p07,carrier,1,lakaguaisto,hit,i,60.65,0,m,114.19,729.16,1181.26,2445.98,80.7,other,-0.6212947748914237,-2.6678254183144645
p07,carrier,1,lakaguaisto,hit,i,60.65,10,m,114.85,715.48,1158.97,2493.09,79.12,other,-0.6392366534190461,-2.7193527271805036
p07,carrier,1,lakaguaisto,hit,i,60.65,20,m,115.97,993.68,1877.53,2948.72,77.87,other,-0.27436599505760145,-1.0582731821477052
p07,carrier,1,lakaguaisto,hit,i,60.65,30,m,118.39,867.35,2062.63,2908.33,77.73,other,-0.44005294786422006,-0.63038153247952
p07,carrier,1,lakaguaisto,hit,i,60.65,40,m,120.14,262.15,1616.3,2280.78,78.29,other,-1.2337974569955874,-1.662152899288818
p07,carrier,1,lakaguaisto,hit,i,60.65,50,m,121.5,609.41,1797.13,2729.71,78.94,other,-0.7783517890495223,-1.2441321158771597
p07,carrier,1,lakaguaisto,hit,i,60.65,60,m,121.64,1100.99,2072.89,3323.95,78.97,other,-0.13362454880035252,-0.6066637133244931
p07,carrier,1,lakaguaisto,hit,i,60.65,70,m,123.05,1171.5,2070.76,3348.82,77.97,other,-0.04114780501507047,-0.6115875880613547
p07,carrier,1,lakaguaisto,hit,i,60.65,80,m,127.03,1169.15,2076.12,3327.04,76.41,other,-0.044229925960970404,-0.5991969924793918
p07,carrier,1,lakaguaisto,hit,i,60.65,90,m,128.55,1097.18,2088.62,3260.7,74.77,other,-0.13862151935519465,-0.5703010139766781
p07,carrier,1,lakaguaisto,hit,i,60.65,100,m,128.94,1125.96,2136,3243.33,73.37,other,-0.10087537432412935,-0.4607736970599917
p07,carrier,1,lakakiaisto,hit,a,68.15,0,m,NA,693.89,1762.04,2548.21,80.94,other,-0.5911693826548614,-0.01204921209769109
p07,carrier,1,lakakiaisto,hit,a,68.15,10,m,NA,744.24,1778.31,2438.3,80.72,other,-0.3979192146828573,0.03723896788518911
p07,carrier,1,lakakiaisto,hit,a,68.15,20,m,NA,856.01,1759.72,2340.99,79.92,other,0.031069291260159334,-0.019077397565440263
p07,carrier,1,lakakiaisto,hit,a,68.15,30,m,NA,1040.81,1847.68,2824.01,79.49,other,0.7403568988316854,0.24738777215147117
p07,carrier,1,lakakiaisto,hit,a,68.15,40,m,NA,1243.56,1873.92,3052.69,80.02,other,1.5185390548659221,0.3268789733039468
p07,carrier,1,lakakiaisto,hit,a,68.15,50,m,NA,1429.74,1876.93,3076,81,other,2.2331232906758074,0.33599743807029403
p07,carrier,1,lakakiaisto,hit,a,68.15,60,m,NA,1429.28,1997.1,2865.07,81.26,other,2.2313577479296876,0.7000392689579837
p07,carrier,1,lakakiaisto,hit,a,68.15,70,m,NA,1091.54,1843.89,2593.94,80.99,other,0.9350655586374405,0.2359063829606221
p07,carrier,1,lakakiaisto,hit,a,68.15,80,m,107.81,676.31,1613.07,2362.13,80.98,other,-0.6586438206478672,-0.4633374832746839
p07,carrier,1,lakakiaisto,hit,a,68.15,90,m,107.82,634.74,1625.11,2412.47,81.07,other,-0.8181951509874142,-0.4268636242092951
p07,carrier,1,lakakiaisto,hit,a,68.15,100,m,107.85,1153.69,2100.12,3017.64,81.25,other,1.1736057361838172,1.0121270564095095
p07,carrier,1,lakakiaisto,hit,i,56.94,0,m,NA,214.33,2005.01,2874.09,77.04,other,-1.2965153393925832,-0.7635804349856294
p07,carrier,1,lakakiaisto,hit,i,56.94,10,m,110.54,1192.85,2493.95,3229.67,79.04,other,-0.013146408336361586,0.3666915433437183
p07,carrier,1,lakakiaisto,hit,i,56.94,20,m,110.38,1780.44,2770.57,3445.51,80.29,other,0.757501866813176,1.006147989217373
p07,carrier,1,lakakiaisto,hit,i,56.94,30,m,110.12,885.98,2250.69,3104.76,81.16,other,-0.41561894223778684,-0.19564731510189254
p07,carrier,1,lakakiaisto,hit,i,56.94,40,m,109.65,422.76,1953.03,2905.63,82.05,other,-1.0231508846036692,-0.8837414719913144
p07,carrier,1,lakakiaisto,hit,i,56.94,50,m,109.03,448.95,1907.56,2867.21,82.6,other,-0.988801630317234,-0.9888534833927859
p07,carrier,1,lakakiaisto,hit,i,56.94,60,m,108.29,476.5,1851.69,2729.46,82.66,other,-0.952668680504661,-1.118006948908515
p07,carrier,1,lakakiaisto,hit,i,56.94,70,m,108.16,504.6,1791.62,2551.55,81.99,other,-0.9158143832366646,-1.2568694632011563
p07,carrier,1,lakakiaisto,hit,i,56.94,80,m,NA,615.9,1738.78,2587.71,81.25,other,-0.7698398890755259,-1.3790185435278277
p07,carrier,1,lakakiaisto,hit,i,56.94,90,m,NA,705.72,1707.59,2611.89,80.85,other,-0.6520372919007417,-1.4511197890877992
p07,carrier,1,lakakiaisto,hit,i,56.94,100,m,NA,693.89,1762.04,2548.21,80.94,other,-0.6675528198964854,-1.325248906729978
p07,carrier,1,lakakiaisto,hit,i,65.88,0,m,107.85,1153.69,2100.12,3017.64,81.25,other,-0.06450634716250868,-0.5437167137541815
p07,carrier,1,lakakiaisto,hit,i,65.88,10,m,108.03,1501.01,2467.98,3452.67,81.53,other,0.39101801323323887,0.3066572584064807
p07,carrier,1,lakakiaisto,hit,i,65.88,20,m,108.37,713.13,2014.09,2773.01,81.76,other,-0.6423187743649462,-0.7425903962012584
p07,carrier,1,lakakiaisto,hit,i,65.88,30,m,108.86,450.71,1878.17,2677.37,81.49,other,-0.9864933184598791,-1.056793708048366
p07,carrier,1,lakakiaisto,hit,i,65.88,40,m,112,409.19,1866.3,2763.06,80.79,other,-1.0409484936402067,-1.0842333292345434
p07,carrier,1,lakakiaisto,hit,i,65.88,50,m,113.93,432.56,1855.71,2667.21,80,other,-1.0102977844888519,-1.1087140022220423
p07,carrier,1,lakakiaisto,hit,i,65.88,60,m,114.23,444.68,1891.54,2654.03,79.21,other,-0.9944019096529757,-1.0258865694418637
p07,carrier,1,lakakiaisto,hit,i,65.88,70,m,NA,461.47,1941.05,2668.02,78.29,other,-0.9723811391501409,-0.9114353777883152
p07,carrier,1,lakakiaisto,hit,i,65.88,80,m,NA,527.84,1951.44,2626.56,77.13,other,-0.8853341743929551,-0.8874170404568593
p07,carrier,1,lakakiaisto,hit,i,65.88,90,m,NA,514.65,1883.41,2497.06,76.28,other,-0.9026333979148368,-1.0446805138600284
p07,carrier,1,lakakiaisto,hit,i,65.88,100,m,NA,472.63,1784.26,2369.67,75.63,other,-0.9577443435091858,-1.273883415343554
p07,carrier,1,lakakuaisto,hit,a,53.89,0,m,112.42,637.75,1879.8,3114.36,84.01,other,-0.8066423604095447,0.3446917881963457
p07,carrier,1,lakakuaisto,hit,a,53.89,10,m,113.17,653.31,1853.82,3127.85,84.83,other,-0.7469209579538472,0.265988228518704
p07,carrier,1,lakakuaisto,hit,a,53.89,20,m,113.91,674.57,1856.78,3148.44,85.3,other,-0.6653221779918843,0.27495522377066023
p07,carrier,1,lakakuaisto,hit,a,53.89,30,m,114.56,705.1,1906.64,3180.55,85.51,other,-0.5481438735592076,0.4260006235215155
p07,carrier,1,lakakuaisto,hit,a,53.89,40,m,115.09,724.4,1947.37,3201.84,85.52,other,-0.47406784095027665,0.5493876899445458
p07,carrier,1,lakakuaisto,hit,a,53.89,50,m,115.58,733.57,1979.86,3213.39,85.48,other,-0.43887213012002263,0.6478125803959152
p07,carrier,1,lakakuaisto,hit,a,53.89,60,m,116.04,728.37,1966.43,3200.46,85.29,other,-0.4588304394239835,0.6071278688304528
p07,carrier,1,lakakuaisto,hit,a,53.89,70,m,116.72,716.1,1930.37,3175.46,84.89,other,-0.5059243731085215,0.49788805505155476
p07,carrier,1,lakakuaisto,hit,a,53.89,80,m,117.47,762.99,1960.23,3188.51,84.17,other,-0.3259541570964606,0.58834564904595
p07,carrier,1,lakakuaisto,hit,a,53.89,90,m,118.56,823.39,2005.14,3210.26,83.34,other,-0.09413071825814796,0.7243955668720813
p07,carrier,1,lakakuaisto,hit,a,53.89,100,m,119.67,1046.38,2015.21,3151.77,82.56,other,0.7617353186053516,0.7549015270704588
p07,carrier,1,lakakuaisto,hit,i,75.08,0,m,119.67,1046.38,2015.21,3151.77,82.56,other,-0.2052477934197575,-0.740001316527415
p07,carrier,1,lakakuaisto,hit,i,75.08,10,m,NA,1292.85,2054.56,3133.61,81.93,other,0.11800767446789605,-0.6490367762008723
p07,carrier,1,lakakuaisto,hit,i,75.08,20,m,NA,1404.87,2140.8,3244.52,81.52,other,0.26492647802522545,-0.4496776413149492
p07,carrier,1,lakakuaisto,hit,i,75.08,30,m,NA,1502.42,2113.81,3585.91,81.3,other,0.392867285800779,-0.5120698380980092
p07,carrier,1,lakakuaisto,hit,i,75.08,40,m,NA,1136.42,1984,3584.12,80.97,other,-0.08715665726280396,-0.8121487956529907
p07,carrier,1,lakakuaisto,hit,i,75.08,50,m,NA,892.08,1878.4,3492.68,80.36,other,-0.4076185431867271,-1.056262022043916
p07,carrier,1,lakakuaisto,hit,i,75.08,60,m,NA,1223.03,1897.24,3509.21,79.61,other,0.026435893853963454,-1.0127100032446261
p07,carrier,1,lakakuaisto,hit,i,75.08,70,m,NA,1257.41,1912.18,3368.71,78.83,other,0.07152666752206738,-0.9781735297381826
p07,carrier,1,lakakuaisto,hit,i,75.08,80,m,NA,1261.64,1950.38,3486.62,77.79,other,0.07707448522468749,-0.8898674194338894
p07,carrier,1,lakakuaisto,hit,i,75.08,90,m,NA,1248.8,1997.19,3593.05,76.28,other,0.06023430099262062,-0.781657759136927
p07,carrier,1,lakakuaisto,hit,i,75.08,100,m,NA,1230.35,2041.64,3489.38,74.56,other,0.03603637271523503,-0.678903659581277
p07,carrier,1,lakakuaisto,hit,u,39.5,0,m,NA,529.32,2109.93,3639.63,71.59,other,-0.7556096678538867,0.21888018908464327
p07,carrier,1,lakakuaisto,hit,u,39.5,10,m,NA,561.38,1956.85,3412.1,74.28,other,-0.6281580997308468,-0.10796061279166165
p07,carrier,1,lakakuaisto,hit,u,39.5,20,m,NA,593.44,1803.76,3184.57,76.48,other,-0.5007065316078065,-0.43482276564796896
p07,carrier,1,lakakuaisto,hit,u,39.5,30,m,111.46,596.79,1804.38,3143.52,78.18,other,-0.4873889160990051,-0.4334990048878216
p07,carrier,1,lakakuaisto,hit,u,39.5,40,m,111.35,597.59,1818.65,3119.02,79.47,other,-0.48420859000735067,-0.4030311564244373
p07,carrier,1,lakakuaisto,hit,u,39.5,50,m,111.17,598.8,1828.94,3100.58,80.32,other,-0.4793983467937241,-0.381060998001997
p07,carrier,1,lakakuaisto,hit,u,39.5,60,m,111.04,600.67,1832.92,3091.73,81.07,other,-0.4719643345544825,-0.372563307961053
p07,carrier,1,lakakuaisto,hit,u,39.5,70,m,111.25,602.53,1836.89,3082.88,81.75,other,-0.46457007639138653,-0.36408696890011144
p07,carrier,1,lakakuaisto,hit,u,39.5,80,m,111.45,613.36,1853.85,3091.58,82.48,other,-0.4215164119256183,-0.3278757068160896
p07,carrier,1,lakakuaisto,hit,u,39.5,90,m,111.86,625.71,1873.01,3103.26,83.29,other,-0.3724201278857073,-0.2869672291315453
p07,carrier,1,lakakuaisto,hit,u,39.5,100,m,112.42,637.75,1879.8,3114.36,84.01,other,-0.3245562202063124,-0.27246991370993506
p07,carrier,1,lakapiaisto,hit,a,98.65,0,m,105.15,160.82,1721.84,2630.39,78.4,other,-2.637164755859155,-0.13383070166817593
p07,carrier,1,lakapiaisto,hit,a,98.65,10,m,102.48,633.67,1732.1,2575.82,77.76,other,-0.8223019569403448,-0.10274915731511196
p07,carrier,1,lakapiaisto,hit,a,98.65,20,m,99.77,643.68,1694.14,2496.52,79.09,other,-0.7838822115302205,-0.21774481264087256
p07,carrier,1,lakapiaisto,hit,a,98.65,30,m,99.94,705.21,1667.46,2509.82,79.78,other,-0.5477216785547007,-0.29856894551999047
p07,carrier,1,lakapiaisto,hit,a,98.65,40,m,100.45,675.69,1568.1,2603.21,79.41,other,-0.6610234652187236,-0.5995691645180844
p07,carrier,1,lakapiaisto,hit,a,98.65,50,m,101,672.79,1617.17,2601.55,78.77,other,-0.6721540607920866,-0.45091698309460915
p07,carrier,1,lakapiaisto,hit,a,98.65,60,m,101.14,733.06,1575.01,2582.87,78.35,other,-0.44082957968637304,-0.5786360776292272
p07,carrier,1,lakapiaisto,hit,a,98.65,70,m,101.02,754.33,1545.34,2527.73,77.78,other,-0.3591924183603642,-0.6685180874689359
p07,carrier,1,lakapiaisto,hit,a,98.65,80,m,100.83,807.35,1558.24,2592.02,76.66,other,-0.15569442618805734,-0.6294389527560189
p07,carrier,1,lakapiaisto,hit,a,98.65,90,m,100.67,762.44,1523.55,2562.36,75.51,other,-0.3280651321189947,-0.734528501840599
